year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2021,062308003523,0603523,Lopez Continuation High,0623080,Lucia Mar Unified,CA-4068759,4068759-4033205,1055 Mesa View Dr.,Arroyo Grande,CA,93420,1055 Mesa View Dr.,Arroyo Grande,CA,93420,(805)474-3750,6,35.0661,-120.5945,-2,42020,41,6079,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,89.0,9.0,98.0,0,1,0,0,123.0,06035,06017,62308003523,624,60.0,-1.0
2021,062308003524,0603524,Nipomo Elementary,0623080,Lucia Mar Unified,CA-4068759,4068759-6043061,190 E. Price St.,Nipomo,CA,93444,190 E. Price St.,Nipomo,CA,93444,(805)474-3780,6,35.0427,-120.4711,-2,42020,31,6079,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,236.0,41.0,277.0,1,0,0,0,364.0,06035,06017,62308003524,624,160.0,-1.0
2021,062308003525,0603525,Fairgrove Elementary,0623080,Lucia Mar Unified,CA-4068759,4068759-6043079,2101 The Pike,Grover Beach,CA,93433,2101 The Pike,Grover Beach,CA,93433,(805)474-3740,6,35.1069,-120.6053,-2,42020,23,6079,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,24.0,191.0,64.0,255.0,1,0,0,0,392.0,06035,06017,62308003525,624,132.0,-1.0
2021,062308003526,0603526,Ocean View Elementary,0623080,Lucia Mar Unified,CA-4068759,4068759-6043087,1208 Linda Dr.,Arroyo Grande,CA,93420,1208 Linda Dr.,Arroyo Grande,CA,93420,(805)474-3730,6,35.1236,-120.599,-2,42020,23,6079,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,94.0,52.0,146.0,1,0,0,0,537.0,06035,06017,62308003526,624,64.0,-1.0
2021,062308003527,0603527,Oceano Elementary,0623080,Lucia Mar Unified,CA-4068759,4068759-6043095,1551 17th St.,Oceano,CA,93445,1551 17th St.,Oceano,CA,93445,(805)474-3800,6,35.1029,-120.6119,-2,42020,23,6079,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,19.0,262.0,49.0,311.0,1,0,0,0,379.0,06035,06017,62308003527,624,177.0,-1.0
2021,062308003528,0603528,Paulding Middle,0623080,Lucia Mar Unified,CA-4068759,4068759-6043103,600 Crown Hill St.,Arroyo Grande,CA,93420,600 Crown Hill St.,Arroyo Grande,CA,93420,(805)474-3500,6,35.1262,-120.5713,-2,42020,23,6079,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,30.0,169.0,84.0,253.0,0,0,1,0,559.0,06035,06017,62308003528,624,114.0,-1.0
2021,062308003529,0603529,Shell Beach Elementary,0623080,Lucia Mar Unified,CA-4068759,4068759-6043111,2100 Shell Beach Rd.,Pismo Beach,CA,93449,2100 Shell Beach Rd.,Pismo Beach,CA,93449,(805)474-3760,6,35.1595,-120.6787,-2,42020,23,6079,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,16.0,78.0,26.0,104.0,1,0,0,0,331.0,06035,06017,62308003529,624,59.0,-1.0
2021,062308009910,0609910,Mesa Middle,0623080,Lucia Mar Unified,CA-4068759,4068759-6109342,2555 Halcyon Rd.,Arroyo Grande,CA,93420,2555 Halcyon Rd.,Arroyo Grande,CA,93420,(805)474-3400,6,35.0759,-120.5815,-2,42020,23,6079,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,26.0,231.0,70.0,301.0,0,0,1,0,458.0,06035,06017,62308009910,624,144.0,-1.0
2021,062308010656,0610656,Nipomo High,0623080,Lucia Mar Unified,CA-4068759,4068759-4030268,525 N. Thompson Rd.,Nipomo,CA,93444,525 N. Thompson Rd.,Nipomo,CA,93444,(805)474-3300,6,35.0488,-120.4884,-2,42020,31,6079,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,48.0,485.0,118.0,603.0,0,1,0,0,885.0,06035,06017,62308010656,624,304.0,-1.0
2021,062308011785,0611785,Lange (Dorothea) Elementary,0623080,Lucia Mar Unified,CA-4068759,4068759-0110486,1661 Via Alta Mesa,Nipomo,CA,93444,1661 Via Alta Mesa,Nipomo,CA,93444,(805)474-3670,6,35.0153,-120.5153,-2,42020,31,6079,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,25.0,265.0,100.0,365.0,1,0,0,0,548.0,06035,06017,62308011785,624,166.0,-1.0
2021,062308013014,0613014,Central Coast New Tech High,0623080,Lucia Mar Unified,CA-4068759,4068759-0125328,523 N. Thompson Ave.,Nipomo,CA,93444,523 N. Thompson Ave.,Nipomo,CA,93444,(805)474-3350,6,35.049956,-120.486598,-2,42020,31,6079,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,17.0,65.0,41.0,106.0,0,1,0,0,253.0,06035,06017,62308013014,624,43.0,-1.0
2021,062308014473,0614473,Pacific View Academy,0623080,Lucia Mar Unified,CA-4068759,4068759-0140194,1065 Mesa View Dr.,Arroyo Grande,CA,93420,1065 Mesa View Dr.,Arroyo Grande,CA,93420,(805)474-3580,6,35.06457,-120.593729,-2,42020,41,6079,4,4,1,0.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,15.0,143.0,39.0,182.0,1,1,1,0,302.0,06035,06017,62308014473,624,102.0,-1.0
2021,062313003530,0603530,Luther Burbank Elementary,0623130,Luther Burbank,CA-4369542,4369542-6047575,4 Wabash Ave.,San Jose,CA,95128,4 Wabash Ave.,San Jose,CA,95128,(408)295-1814,6,37.323784,-121.926627,488,41940,21,6085,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,19.0,306.0,58.0,364.0,1,0,1,0,437.0,06028,06015,62313003530,618,191.0,-1.0
2021,062316003531,0603531,Janie P. Abbott Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020234,5260 E. Clark St.,Lynwood,CA,90262,5260 E. Clark St.,Lynwood,CA,90262,(310)603-1498,6,33.91,-118.1872,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,22.0,402.0,50.0,452.0,1,0,0,0,498.0,06063,06033,62316003531,644,249.0,-1.0
2021,062316003533,0603533,Lincoln Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020242,11031 State St.,Lynwood,CA,90262,11031 State St.,Lynwood,CA,90262,(310)603-1518,6,33.9328,-118.2167,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,17.0,356.0,44.0,400.0,1,0,0,0,421.0,06063,06033,62316003533,644,251.0,-1.0
2021,062316003534,0603534,Lindbergh Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020259,3300 Cedar Ave.,Lynwood,CA,90262,3300 Cedar Ave.,Lynwood,CA,90262,(310)603-1521,6,33.9189,-118.2136,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,25.0,518.0,47.0,565.0,1,0,0,0,612.0,06063,06033,62316003534,644,383.0,-1.0
2021,062316003535,0603535,Lugo Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020267,4345 Pendleton Ave.,Lynwood,CA,90262,4345 Pendleton Ave.,Lynwood,CA,90262,(310)603-1493,6,33.9331,-118.1846,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,17.0,298.0,30.0,328.0,1,0,0,0,346.0,06063,06033,62316003535,644,204.0,-1.0
2021,062316003536,0603536,Lynwood High,0623160,Lynwood Unified,CA-1964774,1964774-1935436,12124 Bullis Rd.,Lynwood,CA,90262,12124 Bullis Rd.,Lynwood,CA,90262,(310)603-1582,6,33.915878,-118.203609,348,31080,21,6037,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,90.0,1555.0,273.0,1828.0,0,1,0,0,1952.0,06063,06033,62316003536,644,946.0,-1.0
2021,062316003537,0603537,Will Rogers Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020309,11220 Duncan Ave.,Lynwood,CA,90262,11220 Duncan Ave.,Lynwood,CA,90262,(310)603-1542,6,33.924,-118.1825,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,28.0,566.0,66.0,632.0,1,0,0,0,687.0,06063,06033,62316003537,644,412.0,-1.0
2021,062316003538,0603538,Roosevelt Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020283,10835 Mallison Ave.,Lynwood,CA,90262,10835 Mallison Ave.,Lynwood,CA,90262,(310)603-1511,6,33.9346,-118.2005,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,25.0,395.0,29.0,424.0,1,0,0,0,502.0,06063,06033,62316003538,644,265.0,-1.0
2021,062316003539,0603539,Mark Twain Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020275,12315 Thorson Ave.,Lynwood,CA,90262,12315 Thorson Ave.,Lynwood,CA,90262,(310)603-1500,6,33.9127,-118.1981,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,462.0,40.0,502.0,1,0,0,0,543.0,06063,06033,62316003539,644,307.0,-1.0
2021,062316003540,0603540,Vista High,0623160,Lynwood Unified,CA-1964774,1964774-1935428,11300 Wright Rd.,Lynwood,CA,90262,11300 Wright Rd.,Lynwood,CA,90262,(310)603-1516,6,33.921449,-118.179785,348,31080,21,6037,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,158.0,12.0,170.0,0,1,0,0,186.0,06063,06033,62316003540,644,94.0,-1.0
2021,062316003541,0603541,Washington Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020291,4225 Sanborn Ave.,Lynwood,CA,90262,4225 Sanborn Ave.,Lynwood,CA,90262,(310)603-1513,6,33.9247,-118.1898,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,24.0,434.0,65.0,499.0,1,0,0,0,560.0,06063,06033,62316003541,644,283.0,-1.0
2021,062316003542,0603542,Wilson Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6020317,11700 Sch St.,Lynwood,CA,90262,11700 Sch St.,Lynwood,CA,90262,(310)603-1525,6,33.9214,-118.2064,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,25.0,435.0,58.0,493.0,1,0,0,0,516.0,06063,06033,62316003542,644,300.0,-1.0
2021,062316007527,0607527,Lynwood Middle,0623160,Lynwood Unified,CA-1964774,1964774-6115547,12124 Bullis Rd.,Lynwood,CA,90262,12124 Bullis Rd.,Lynwood,CA,90262,(310)603-1466,6,33.915141,-118.20422,348,31080,21,6037,-1,1,2,,,,,,,0,,,,,,,,0,1,0,1,,06063,06033,62316007527,644,,
2021,062316008031,0608031,Rosa Parks Elementary,0623160,Lynwood Unified,CA-1964774,1964774-6116685,3900 Agnes St.,Lynwood,CA,90262,3900 Agnes St.,Lynwood,CA,90262,(310)603-1401,6,33.91686,-118.202057,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,17.0,356.0,33.0,389.0,1,0,0,0,415.0,06063,06033,62316008031,644,235.0,-1.0
2021,062316010900,0610900,Helen Keller Elementary,0623160,Lynwood Unified,CA-1964774,1964774-0107912,3521 Palm Ave.,Lynwood,CA,90262,3521 Palm Ave.,Lynwood,CA,90262,(310)886-5700,6,33.9142,-118.2088,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,19.0,416.0,46.0,462.0,1,0,0,0,486.0,06063,06033,62316010900,644,296.0,-1.0
2021,062316010901,0610901,Thurgood Marshall Elementary,0623160,Lynwood Unified,CA-1964774,1964774-0108381,3593 MLK Blvd.,Lynwood,CA,90262,3593 MLK Blvd.,Lynwood,CA,90262,(310)886-5900,6,33.933643,-118.204536,348,31080,21,6037,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,25.0,514.0,66.0,580.0,1,0,0,0,623.0,06063,06033,62316010901,644,346.0,-1.0
2021,062316010902,0610902,Cesar Chavez Middle,0623160,Lynwood Unified,CA-1964774,1964774-0108399,3898 Abbott Rd.,Lynwood,CA,90262,3898 Abbott Rd.,Lynwood,CA,90262,(310)886-7300,6,33.9353,-118.2043,348,31080,21,6037,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,35.0,596.0,79.0,675.0,0,0,1,0,702.0,06063,06033,62316010902,644,404.0,-1.0
2021,062316010903,0610903,Marco Antonio Firebaugh High,0623160,Lynwood Unified,CA-1964774,1964774-0109538,5246 MLK Blvd.,Lynwood,CA,90262,5246 MLK Blvd.,Lynwood,CA,90262,(310)886-5200,6,33.9191,-118.1832,348,31080,21,6037,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,72.0,1449.0,211.0,1660.0,0,1,0,0,1770.0,06063,06033,62316010903,644,952.0,-1.0
2021,062316011670,0611670,Hosler Middle,0623160,Lynwood Unified,CA-1964774,1964774-6115539,11300 Spruce St.,Lynwood,CA,90262,11300 Spruce St.,Lynwood,CA,90262,(310)603-1447,6,33.9263,-118.2019,348,31080,21,6037,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,45.0,987.0,117.0,1104.0,0,0,1,0,1176.0,06063,06033,62316011670,644,691.0,-1.0
2021,062316012156,0612156,Pathway Independent Study,0623160,Lynwood Unified,CA-1964774,1964774-0114777,11387 Bullis Rd.,Lynwood,CA,90262,11387 Bullis Rd.,Lynwood,CA,90262,(424)296-1730,6,33.925452,-118.200596,348,31080,21,6037,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,6.0,144.0,11.0,155.0,0,1,0,0,180.0,06063,06033,62316012156,644,104.0,-1.0
2021,062334003282,0603282,Lincoln Elementary,0623340,Madera Unified,CA-2065243,2065243-6112312,650 Liberty Ln.,Madera,CA,93637,650 Liberty Ln.,Madera,CA,93637,(559)675-4600,6,36.961003,-120.104407,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,36.0,477.0,119.0,596.0,1,0,0,0,797.0,06005,06012,62334003282,616,333.0,-1.0
2021,062334003543,0603543,John Adams Elementary,0623340,Madera Unified,CA-2065243,2065243-6024004,1822 National Ave.,Madera,CA,93637,1822 National Ave.,Madera,CA,93637,(559)674-4631,6,36.957307,-120.079997,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,32.0,466.0,100.0,566.0,1,0,0,0,746.0,06005,06012,62334003543,616,342.0,-1.0
2021,062334003544,0603544,Dixieland Elementary,0623340,Madera Unified,CA-2065243,2065243-6023949,18440 Rd. 19,Madera,CA,93637,18440 Rd. 19,Madera,CA,93637,(559)673-9119,6,37.017238,-120.202684,260,31460,42,6039,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,15.0,249.0,25.0,274.0,1,0,1,0,295.0,06005,06012,62334003544,616,187.0,-1.0
2021,062334003546,0603546,Howard Elementary,0623340,Madera Unified,CA-2065243,2065243-6023972,13878 Rd. 21 1/2,Madera,CA,93637,13878 Rd. 21 1/2,Madera,CA,93637,(559)674-8568,6,36.952272,-120.156745,260,31460,41,6039,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,25.0,273.0,71.0,344.0,1,0,1,0,455.0,06005,06012,62334003546,616,197.0,-1.0
2021,062334003547,0603547,La Vina Elementary,0623340,Madera Unified,CA-2065243,2065243-6024012,8594 Rd. 23,Madera,CA,93637,8594 Rd. 23,Madera,CA,93637,(559)673-5194,6,36.87424,-120.12887,260,31460,41,6039,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,186.0,13.0,199.0,1,0,1,0,211.0,06005,06012,62334003547,616,149.0,-1.0
2021,062334003548,0603548,Madera High,0623340,Madera Unified,CA-2065243,2065243-2035707,200 S. L St.,Madera,CA,93637,200 S. L St.,Madera,CA,93637,(559)675-4444,6,36.954548,-120.06483,260,31460,13,6039,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,84.0,1378.0,233.0,1611.0,0,1,0,0,1939.0,06005,06012,62334003548,616,946.0,-1.0
2021,062334003550,0603550,Millview Elementary,0623340,Madera Unified,CA-2065243,2065243-6024020,1609 Clinton St.,Madera,CA,93638,1609 Clinton St.,Madera,CA,93638,(559)674-8509,6,36.972058,-120.040005,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,29.0,628.0,29.0,657.0,1,0,0,0,671.0,06005,06012,62334003550,616,504.0,-1.0
2021,062334003551,0603551,James Monroe Elementary,0623340,Madera Unified,CA-2065243,2065243-6023998,1819 N. Lake St.,Madera,CA,93638,1819 N. Lake St.,Madera,CA,93638,(559)674-5679,6,36.984001,-120.055378,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,27.0,590.0,26.0,616.0,1,0,0,0,625.0,06005,06012,62334003551,616,483.0,-1.0
2021,062334003553,0603553,Sierra Vista Elementary,0623340,Madera Unified,CA-2065243,2065243-6024046,917 E. Olive Ave.,Madera,CA,93638,917 E. Olive Ave.,Madera,CA,93638,(559)674-8579,6,36.953624,-120.045896,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,33.0,662.0,31.0,693.0,1,0,0,0,707.0,06005,06012,62334003553,616,530.0,-1.0
2021,062334003555,0603555,Thomas Jefferson Middle,0623340,Madera Unified,CA-2065243,2065243-6024053,1407 Sunset Ave.,Madera,CA,93637,1407 Sunset Ave.,Madera,CA,93637,(559)673-9286,6,36.960903,-120.075376,260,31460,13,6039,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,47.0,726.0,99.0,825.0,0,0,1,0,952.0,06005,06012,62334003555,616,538.0,-1.0
2021,062334003556,0603556,George Washington Elementary,0623340,Madera Unified,CA-2065243,2065243-6023964,509 E. S. St.,Madera,CA,93638,509 E. S. St.,Madera,CA,93638,(559)674-6705,6,36.970686,-120.060901,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,28.0,617.0,18.0,635.0,1,0,0,0,639.0,06005,06012,62334003556,616,494.0,-1.0
2021,062334004611,0604611,Duane E. Furman Independent Study,0623340,Madera Unified,CA-2065243,2065243-2035640,955 W. Pecan Ave.,Madera,CA,93637,955 W. Pecan Ave.,Madera,CA,93637,(559)675-4482,6,36.938646,-120.068539,260,31460,13,6039,4,4,1,0.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,20.0,414.0,48.0,462.0,1,1,1,0,533.0,06005,06012,62334004611,616,331.0,-1.0
2021,062334004613,0604613,Martin Luther King Jr. Middle,0623340,Madera Unified,CA-2065243,2065243-6112973,601 Lilly St.,Madera,CA,93638,601 Lilly St.,Madera,CA,93638,(559)674-4681,6,36.963151,-120.044462,260,31460,13,6039,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,47.0,816.0,55.0,871.0,0,0,1,0,900.0,06005,06012,62334004613,616,631.0,-1.0
2021,062334006019,0606019,James Madison Elementary,0623340,Madera Unified,CA-2065243,2065243-6023980,109 Stadium Rd.,Madera,CA,93637,109 Stadium Rd.,Madera,CA,93637,(559)675-4630,6,36.951653,-120.064606,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,31.0,513.0,44.0,557.0,1,0,0,0,632.0,06005,06012,62334006019,616,390.0,-1.0
2021,062334008894,0608894,Berenda Elementary,0623340,Madera Unified,CA-2065243,2065243-6105951,26820 Club Dr.,Madera,CA,93638,26820 Club Dr.,Madera,CA,93638,(559)674-3325,6,37.024171,-120.0577,260,31460,23,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,35.0,510.0,109.0,619.0,1,0,0,0,758.0,06005,06012,62334008894,616,378.0,-1.0
2021,062334009397,0609397,Alpha Elementary,0623340,Madera Unified,CA-2065243,2065243-6107122,900 Stadium Rd.,Madera,CA,93637,900 Stadium Rd.,Madera,CA,93637,(559)661-4101,6,36.942766,-120.065693,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,29.0,522.0,78.0,600.0,1,0,0,0,675.0,06005,06012,62334009397,616,413.0,-1.0
2021,062334010953,0610953,Jack G. Desmond Middle,0623340,Madera Unified,CA-2065243,2065243-0109694,26490 Martin St.,Madera,CA,93638,26490 Martin St.,Madera,CA,93638,(559)674-1775,6,36.991217,-120.064416,260,31460,23,6039,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,40.0,673.0,66.0,739.0,0,0,1,0,787.0,06005,06012,62334010953,616,507.0,-1.0
2021,062334010954,0610954,Nishimoto Elementary,0623340,Madera Unified,CA-2065243,2065243-0109702,26460 Martin St.,Madera,CA,93638,26460 Martin St.,Madera,CA,93638,(559)664-8110,6,36.991962,-120.066738,260,31460,23,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,31.0,619.0,41.0,660.0,1,0,0,0,703.0,06005,06012,62334010954,616,491.0,-1.0
2021,062334011678,0611678,Cesar Chavez Elementary,0623340,Madera Unified,CA-2065243,2065243-0110957,2600 E. Pecan,Madera,CA,93638,2600 E. Pecan,Madera,CA,93638,(559)664-9701,6,36.9369,-120.0178,260,31460,41,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,32.0,617.0,50.0,667.0,1,0,0,0,724.0,06005,06012,62334011678,616,486.0,-1.0
2021,062334011679,0611679,Madera South High,0623340,Madera Unified,CA-2065243,2065243-0110965,755 W. Pecan Ave.,Madera,CA,93637,755 W. Pecan Ave.,Madera,CA,93637,(559)675-4450,6,36.940347,-120.065885,260,31460,13,6039,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,100.0,2074.0,162.0,2236.0,0,1,0,0,2383.0,06005,06012,62334011679,616,1501.0,-1.0
2021,062334011926,0611926,John J. Pershing Elementary,0623340,Madera Unified,CA-2065243,2065243-0113050,1505 E. Ellis St.,Madera,CA,93638,1505 E. Ellis St.,Madera,CA,93638,(559)664-9741,6,36.987253,-120.046783,260,31460,23,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,31.0,582.0,57.0,639.0,1,0,0,0,688.0,06005,06012,62334011926,616,464.0,-1.0
2021,062334012280,0612280,Parkwood Elementary,0623340,Madera Unified,CA-2065243,2065243-0116970,1150 E. Pecan Ave.,Madera,CA,93637,1150 E. Pecan Ave.,Madera,CA,93637,(559)673-2500,6,36.937795,-120.043876,260,31460,41,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,28.0,541.0,53.0,594.0,1,0,0,0,635.0,06005,06012,62334012280,616,422.0,-1.0
2021,062334012739,0612739,Madera Unified Adult Transition Program,0623340,Madera Unified,CA-2065243,2065243-0123414,955 W. Pecan Ave.,Madera,CA,93637,955 W. Pecan Ave.,Madera,CA,93637,(559)675-4482,6,36.939249,-120.069351,260,31460,13,6039,3,2,1,12.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,2.0,12.0,5.0,17.0,0,1,0,0,20.0,06005,06012,62334012739,616,5.0,-1.0
2021,062334012807,0612807,Mountain Vista High,0623340,Madera Unified,CA-2065243,2065243-0123620,1901 Clinton Ave.,Madera,CA,93638,1901 Clinton Ave.,Madera,CA,93638,(559)675-4580,6,36.972676,-120.038367,260,31460,13,6039,3,4,1,10.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,13.0,141.0,7.0,148.0,0,1,0,0,158.0,06005,06012,62334012807,616,110.0,-1.0
2021,062334013804,0613804,Eastin Arcola Elementary,0623340,Madera Unified,CA-2065243,2065243-0129544,29551 Ave. 8,Madera,CA,93637,29551 Ave. 8,Madera,CA,93637,(559)674-8841,6,36.866368,-120.008899,260,31460,41,6039,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,185.0,14.0,199.0,1,0,1,0,211.0,06005,06012,62334013804,616,137.0,-1.0
2021,062334013848,0613848,Ripperdan Community Day,0623340,Madera Unified,CA-2065243,2065243-0131086,26133 Ave. 7,Madera,CA,93637,26133 Ave. 7,Madera,CA,93637,(559)674-0059,6,36.85181,-120.07294,260,31460,42,6039,3,4,1,7.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,6.0,32.0,0.0,32.0,0,1,1,0,35.0,06005,06012,62334013848,616,24.0,-1.0
2021,062334014058,0614058,Virginia Lee Rose Elementary,0623340,Madera Unified,CA-2065243,2065243-0135079,1001 Lilly St.,Madera,CA,93638,1001 Lilly St.,Madera,CA,93638,(559)662-2662,6,36.958904,-120.039041,260,31460,13,6039,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,32.0,669.0,29.0,698.0,1,0,0,0,734.0,06005,06012,62334014058,616,504.0,-1.0
2021,062334014457,0614457,Matilda Torres High,0623340,Madera Unified,CA-2065243,2065243-0139691,16645 Rd. 26,Madera,CA,93638,16645 Rd. 26,Madera,CA,93638,(559)416-5909,6,36.991148,-120.073192,260,31460,23,6039,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,62.0,1207.0,166.0,1373.0,0,1,0,0,1510.0,06005,06012,62334014457,616,902.0,-1.0
2021,062343003558,0603558,Lord Baden-Powell,0623430,Magnolia Elementary,CA-3066589,3066589-6029128,2911 Stonybrook Dr.,Anaheim,CA,92804,2911 Stonybrook Dr.,Anaheim,CA,92804,(714)761-5442,6,33.8221,-117.9893,348,31080,11,6059,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,357.0,38.0,395.0,1,0,0,0,468.0,06065,06029,62343003558,646,247.0,-1.0
