crdc_id,year,ncessch,leaid,fips,num_classes_algebra1,num_taught_certified_algebra1,num_classes_algebra2,num_taught_certified_algebra2,num_classes_advanced_math,num_taught_certified_adv_math,num_classes_calculus,num_taught_certified_calculus,num_classes_biology,num_taught_certified_biology,num_classes_chemistry,num_taught_certified_chemistry,num_classes_geometry,num_taught_certified_geometry,num_classes_physics,num_taught_certified_physics,ap_courses_indicator,num_courses_ap,students_select_ap_indicator,ap_courses_math_indicator,ap_courses_science_indicator,ap_courses_other_indicator,sch_dual_indicator,gifted_talented_indicator,sports_single_sex_indicator,sports_single_sex_m,sports_single_sex_f,teams_single_sex_m,teams_single_sex_f,participants_single_sex_sports_m,participants_single_sex_sports_f,classes_single_sex_indicator,participants_single_sex_sports,classes_single_sex_alg_geom_m,classes_single_sex_alg_geom_f,classes_single_sex_alg_geom,classes_single_sex_othermath_m,classes_single_sex_othermath_f,classes_single_sex_othermath,classes_single_sex_science_m,classes_single_sex_science_f,classes_single_sex_science,classes_single_sex_english_m,classes_single_sex_english_f,classes_single_sex_english,classes_single_sex_other_m,classes_single_sex_other_f,classes_single_sex_other
069974600001,2017,060300010799,0603000,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069974700001,2017,060015813826,0600158,6,3.000,0.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069974800001,2017,062271014109,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069974900001,2017,062271013973,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975000001,2017,060016010541,0600160,6,2.000,2.000,2.000,2.000,2.000,2.000,1.000,1.000,2.000,2.000,2.000,2.000,0.000,-2.000,0.000,-2.000,1,1.000,0,1,0,0,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975100001,2017,060261013858,0602610,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975200001,2017,062472010451,0624720,6,23.000,0.000,14.000,0.000,1.000,0.000,2.000,0.000,22.000,0.000,9.000,0.000,21.000,0.000,2.000,0.000,1,2.000,1,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975300001,2017,061560008502,0615600,6,6.000,0.000,2.000,0.000,2.000,0.000,6.000,0.000,6.000,0.000,8.000,0.000,5.000,0.000,3.000,0.000,1,5.000,1,1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975500001,2017,061873008302,0618730,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975600001,2017,062145014186,0621450,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975700001,2017,063207008292,0632070,6,20.000,2.000,29.000,2.000,1.000,1.000,1.000,1.000,4.000,4.000,2.000,2.000,36.000,2.000,0.000,-2.000,1,4.000,0,1,1,1,1,0,1,4,2,4,2,36,26,0,62,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069975800001,2017,063384014124,0633840,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976000001,2017,063417012796,0634170,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976100001,2017,063432003943,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976200001,2017,062712012790,0627120,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976300001,2017,063864013113,0638640,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976400001,2017,063864013457,0638640,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976600001,2017,061288011228,0612880,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976700001,2017,063432013878,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976800001,2017,063432008602,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069976900001,2017,063432008599,0634320,6,6.000,6.000,6.000,6.000,2.000,2.000,6.000,6.000,16.000,16.000,4.000,4.000,6.000,6.000,8.000,8.000,0,-1.000,-3,-3,-3,-3,0,0,1,3,2,13,2,82,76,0,158,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977000001,2017,063432011138,0634320,6,4.000,4.000,4.000,4.000,4.000,4.000,8.000,8.000,4.000,4.000,2.000,2.000,4.000,4.000,6.000,6.000,0,-1.000,-3,-3,-3,-3,0,0,1,3,2,13,12,82,76,0,158,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977100001,2017,063432011386,0634320,6,4.000,4.000,4.000,4.000,2.000,2.000,8.000,8.000,8.000,8.000,0.000,-2.000,4.000,4.000,8.000,8.000,0,-1.000,-3,-3,-3,-3,0,0,1,3,2,13,13,83,76,0,159,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977200001,2017,063432011262,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977300001,2017,063432011155,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977400001,2017,060429013150,0604290,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977500001,2017,060133213830,0601332,6,5.000,5.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,5.000,5.000,0.000,-2.000,0.000,-2.000,5.000,5.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977600001,2017,063432008306,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977700001,2017,063432011385,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977800001,2017,062088013037,0620880,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069977900001,2017,061203012728,0612030,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978000001,2017,063432013917,0634320,6,4.000,4.000,2.000,2.000,0.000,-2.000,0.000,-2.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,0,-1.000,-3,-3,-3,-3,0,0,1,3,3,3,3,3,3,0,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978100001,2017,063432012261,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978200001,2017,062382013167,0623820,6,2.000,2.000,0.000,-2.000,2.000,2.000,0.000,-2.000,2.000,2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978300001,2017,062382014020,0623820,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978400001,2017,064290014025,0642900,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978500001,2017,064221014019,0642210,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978600001,2017,062667011237,0626670,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978700001,2017,062250013471,0622500,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978800001,2017,062553008744,0625530,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069978900001,2017,061371012613,0613710,6,1.000,1.000,1.000,1.000,1.000,1.000,0.000,-2.000,1.000,1.000,0.000,-2.000,1.000,1.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979000001,2017,063375012477,0633750,6,4.000,4.000,1.000,1.000,2.000,2.000,1.000,1.000,2.000,2.000,2.000,2.000,1.000,1.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979200001,2017,060744008542,0607440,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979300001,2017,063432013201,0634320,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979400001,2017,063432005492,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979500001,2017,061803014050,0618030,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979600001,2017,063432010381,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979700001,2017,063432011390,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979800001,2017,063432011391,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069979900001,2017,063432012195,0634320,6,6.000,0.000,0.000,-2.000,8.000,4.000,0.000,-2.000,5.000,5.000,6.000,6.000,7.000,0.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980000001,2017,063432011767,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980100001,2017,063432005556,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980200001,2017,061989013950,0619890,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980300001,2017,063432011263,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980400001,2017,062271014108,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980500001,2017,063186014087,0631860,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980600001,2017,061674013351,0616740,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980700001,2017,069107814144,0691078,6,4.000,0.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,4.000,4.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980800001,2017,069107814033,0691078,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069980900001,2017,062271013261,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981000001,2017,063432013681,0634320,6,4.000,4.000,4.000,4.000,1.000,1.000,0.000,-2.000,4.000,4.000,3.000,3.000,4.000,4.000,3.000,3.000,1,1.000,1,0,0,1,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981100001,2017,061674010737,0616740,6,5.000,0.000,5.000,5.000,5.000,1.000,2.000,2.000,8.000,5.000,5.000,5.000,5.000,5.000,5.000,0.000,1,12.000,1,1,1,1,1,0,1,2,2,2,2,87,68,0,155,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981200001,2017,063432011139,0634320,6,7.000,7.000,7.000,7.000,4.000,4.000,2.000,2.000,7.000,7.000,7.000,7.000,0.000,-2.000,7.000,7.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981300001,2017,062553010560,0625530,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,1,4.000,1,0,0,1,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981400001,2017,062994012366,0629940,6,7.000,3.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,10.000,2.000,0.000,-2.000,8.000,3.000,10.000,2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981500001,2017,062140011607,0621400,6,4.000,4.000,3.000,3.000,2.000,2.000,0.000,-2.000,3.000,3.000,4.000,4.000,4.000,4.000,0.000,-2.000,1,5.000,1,1,1,1,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981600001,2017,062805014027,0628050,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981700001,2017,063183009067,0631830,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981800001,2017,063183014096,0631830,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069981900001,2017,069107810897,0691078,6,2.000,2.000,2.000,2.000,0.000,-2.000,2.000,2.000,2.000,2.000,3.000,3.000,0.000,-2.000,0.000,-2.000,1,3.000,1,0,0,1,0,0,1,4,4,4,4,30,35,0,65,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982000001,2017,063864010384,0638640,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,8.000,8.000,6.000,6.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
